localisation_de_la_scene;code_postal;longitude;latitude;id_localisation
passage rochebrune;75011;2.3798068900000002;48.86197586;4072
passage rue mouffetard;75005;2.349646;48.842184;4073
passage saint antoine;75011;2.3762967;48.8526602;4074
passage saint paul;75004;2.36169355;48.85453288;4075
passage securite;75015;2.296375;48.84913;4076
passage sigaud;75013;2.34839895;48.82799854;4077
passage susan sontag;75019;2.37494886;48.89762092;4078
passerelle avenue des terroirs de france;75012;2.388251;48.831643;4079
passerelle bz 12;75012;2.38736521;48.84232937;4080
passerelle de la grange aux belles;75010;2.367373;48.875378;4081
passerelle de la moselle;75019;2.391546;48.875537;4082
passerelle debilly;75007;2.29724004;48.86216034;4083
passerelle des arts;75006;2.335571;48.856317;4084
passerelle du bassin de la villette;75019;2.387721;48.876995;4085
passerelle entre quai de valmy et de jemmapes;75010;2.364833;48.87605;4086
passerelle leopold sedar senghor;75007;2.32439595;48.86140452;4087
passerelle rue caulaincourt;75018;2.3359579999999998;48.889415;4088
passerelle simone de beauvoir;75013;2.363881;48.823843;4089
patinoire pailleron;75019;2.377454;48.880767;4090
pelouse naumachie;75017;2.325417;48.895667;4091
place adolphe max;75009;2.329587;48.883332;4092
place alphonse laveran;75005;2.3409818700000002;48.84084957;4093
place andre honnorat;75006;2.33757707;48.84426368;4094
place andre malraux;75001;2.334907;48.863947;4095
place andre tardieu;75007;2.303246;48.852647;4096
place armand carrel;75019;2.38173499;48.88256121;4097
place baudoyer;75004;2.35527804;48.85596369;4098
place beauvau;75008;2.316559;48.871265;4099
place benjamin fondane;75005;2.35194466;48.84454029;4100
place blanche;75009;2.33240846;48.88362939;4101
place boieldieu;75002;2.33788974;48.87073551;4102
place camille claudel;75015;2.3176462;48.84453569;4103
place casadesus;75018;2.337325;48.888644;4104
place charles de gaulle;75008;2.295581;48.873377;4105
place charles de gaulle;75016;2.284497;48.857023;4106
place charles de gaulle;75017;2.2949242;48.87449291;4107
place charles de gaulle av kleber marceau;75016;2.298245;48.869169;4108
place charles dullin;75009;2.330582;48.871796;4109
place charles dullin;75018;2.3419017;48.88320546;4110
place charles fillion;75017;2.316847;48.887969;4111
place charles garnier;75009;2.33068139;48.87190095;4112
place clemenceau;75008;2.311428;48.865397;4113
place colette;75001;2.33557669;48.86326763;4114
place constantin pecqueur;75018;2.33803583;48.8890147;4115
place d aligre;75012;2.37817254;48.84859689;4116
place d anvers;75009;2.34456108;48.88267891;4117
place d estienne d orves;75009;2.3309374800000002;48.87655545;4118
place d iena;75016;2.294048;48.864589;4119
place d iena;75116;2.29340658;48.86484474;4120
place d italie;75013;2.355564;48.832294;4121
place dalida;75018;2.33808439;48.88849075;4122
place dauphine;75001;2.34187932;48.85682578;4123
place de bitche;75019;2.37969636;48.88877704;4124
place de breteuil;75007;2.3115874;48.84760998;4125
place de clichy;75017;2.326873;48.883747;4126
place de clichy;75018;2.32764492;48.88364525;4127
place de costa rica;75016;2.28460587;48.85867153;4128
place de fontenoy;75007;2.306084;48.850078;4129
place de fontenoy unesco;75007;2.30571729;48.85020242;4130
place de joinville;75019;2.380262;48.889425;4131
place de l abbe basset;75005;2.34792369;48.84673723;4132
place de l abbe georges henocque;75013;2.3531962;48.82403753;4133
place de l alma;75008;2.30186382;48.86446292;4134
place de l ecole militaire;75007;2.30510808;48.85452654;4135
place de l estrapade;75005;2.345069;48.845058;4136
place de l europe simone veil;75008;2.32349539;48.87915411;4137
place de l hotel de ville esplanade de la liberation;75004;2.35074082;48.85619429;4138
place de l ile de sein;75014;2.33631264;48.83447079;4139
place de l institut;75006;2.33717224;48.85768772;4140
place de l institut de france;75006;2.33855;48.850038;4141
place de l odeon;75006;2.33855;48.850038;4142
place de l opera;75002;2.33227;48.870057;4143
place de l opera;75009;2.33187457;48.8710898;4144
place de la bastille;75004;2.368288;48.853575;4145
place de la bastille;75011;2.36934747;48.8534728;4146
place de la bataille de stalingrad;75019;2.36957428;48.88306733;4147
place de la bourse;75002;2.34008016;48.86891205;4148
place de la commune de paris;75013;2.34883344;48.82750563;4149
place de la concorde;75008;2.32053484;48.8666995;4150
place de la concorde musee de l orangerie ;75008;2.3218769999999997;48.867065;4151
place de la contrescarpe;75005;2.3494797099999998;48.84456188;4152
place de la fontaine timbaud;75011;2.37134336;48.86616491;4153
place de la madeleine;75008;2.32345939;48.86974617;4154
place de la nation;75012;2.395949;48.847235;4155
place de la nation avenue de bouvines;75011;2.3965009999999998;48.849469;4156
place de la porte d auteuil;75016;2.2572335900000002;48.84799765;4157
place de la porte de bagnolet;75020;2.40864825;48.86429534;4158
place de la porte de champerret;75017;2.290286;48.885799;4159
place de la porte de montreuil;75020;2.411499;48.85382;4160
place de la porte de pantin;75019;2.39559912;48.88991979;4161
place de la porte de saint cloud;75016;2.25699931;48.83842687;4162
place de la porte de versailles;75015;2.2875888;48.83239617;4163
place de la porte maillot;75017;2.283835;48.878577;4164
place de la republique;75010;2.362788;48.868118;4165
place de la republique;75011;2.36479185;48.86635144;4166
place de la republique dominicaine;75008;2.30904;48.880417;4167
place de la republique dominicaine;75017;2.3087590000000002;48.880628;4168
place de la reunion;75020;2.400886;48.855449;4169
place de la sorbonne;75005;2.3422599;48.84866092;4170
place de mexico;75016;2.283084;48.86563;4171
place de mexico;75116;2.28320187;48.86561083;4172
place de narvik;75008;2.31290154;48.87667883;4173
place de passy rue du bois le vent n 1;75016;2.275779;48.85757;4174
place de rio de janeiro;75008;2.3102569;48.87751103;4175
place de roubaix;75010;2.35254187;48.88062298;4176
place de thorigny;75003;2.36218516;48.85897614;4177
place de valois;75001;2.33832825;48.86342307;4178
place de varsovie;75016;2.275562;48.85445;4179
place de varsovie;75116;2.29099199;48.86033042;4180
place denfert rochereau;75014;2.331199;48.833798;4181
place des abbesses;75018;2.338302;48.884608;4182
place des cinq martyrs du lycee buffon;75015;2.31720621;48.8384232;4183
place des combattants en afrique du nord;75012;2.37266728;48.84571511;4184
place des deux ecus;75001;2.34149223;48.86294817;4185
place des etats unis;75116;2.29265813;48.86819003;4186
place des etats unis rue galilee;75016;2.29365;48.867838;4187
place des fetes;75019;2.39218152;48.87722217;4188
place des generaux de trentinian;75116;2.27648582;48.87200474;4189
place des grandes rigoles;75020;2.389933;48.873625;4190
place des invalides et esplanade;75007;2.314891;48.863325;4191
place des petits peres;75001;2.336797;48.866713;4192
place des petits peres;75002;2.34061567;48.86643116;4193
place des petits peres et chaussee;75002;2.340585;48.866521;4194
place des pyramides;75001;2.33227544;48.86398968;4195
place des pyramides hotel regina;75001;2.332365;48.86396;4196
place des ternes;75017;2.29784175;48.87823627;4197
place des victoires;75002;2.341058;48.8661;4198
place des vins de france;75012;2.387256;48.832208;4199
place des voges;75004;2.365625;48.854978;4200
place des vosges;75003;2.365499;48.856295;4201
place des vosges;75004;2.36490507;48.85633347;4202
place diaghilev;75009;2.33141074;48.87307616;4203
place du caire rue du caire;75002;2.3487869999999997;48.868116;4204
place du calvaire;75018;2.34043401;48.88623018;4205
place du canada;75008;2.31043272;48.86491449;4206
place du cardinal lavigerie;75012;2.40384497;48.83230095;4207
place du carrousel;75001;2.33484405;48.86225195;4208
place du chancelier adenauer;75116;2.27917723;48.87118321;4209
place du chatelet;75001;2.346755;48.8576;4210
place du colonel bourgoin;75012;2.38295577;48.84486585;4211
place du colonel chanute;75020;2.406209;48.866144;4212
place du commerce;75015;2.29211898;48.84542215;4213
place du docteur alfred fournier;75010;2.36667682;48.87265952;4214
place du general catroux;75017;2.3103934600000002;48.88261831;4215
place du general koenig;75017;2.28439404;48.8811238;4216
place du general stefanik;75016;2.2557869999999998;48.839518;4217
place du guignier;75020;2.39265675;48.87154017;4218
place du louvre;75001;2.34089396;48.85997279;4219
place du marche saint honore;75001;2.33208181;48.86746092;4220
place du marche sainte catherine;75004;2.362691;48.855545;4221
place du maroc;75019;2.36918042;48.88665449;4222
place du onze novembre 1918;75010;2.3583229;48.87639652;4223
place du palais bourbon;75007;2.31828129;48.86035055;4224
place du palais royal;75001;2.337206;48.862388;4225
place du pantheon;75005;2.34482777;48.84608908;4226
place du paraguay;75116;2.27636341;48.87177699;4227
place du pont neuf;75001;2.3413928;48.85715911;4228
place du president mithouard;75007;2.31240258;48.85045564;4229
place du quebec;75006;2.33332599;48.85379429;4230
place du tertre;75018;2.340543;48.886576;4231
place du trocadero;75016;2.28222;48.862548;4232
place du trocadero et du 11 novembre;75016;2.287377;48.862578;4233
place du trocadero et du onze novembre;75116;2.28693167;48.86341512;4234
place edith piaf;75020;2.40578532;48.86461736;4235
place edmond michelet;75004;2.3500552900000002;48.86004851;4236
place edouard renard;75012;2.4065063;48.8353732;4237
place edwige feuillere;75007;2.30121377;48.85963901;4238
place el salvador;75007;2.31231929;48.85028728;4239
place emile goudeau;75018;2.3379714;48.88613023;4240
place emile goueau;75018;2.33777;48.886111;4241
place ernest denis;75006;2.328205;48.848597;4242
place et boulevard de clichy;75018;2.333761;48.883667;4243
place et rue de furstembeg;75006;2.328205;48.848597;4244
place etienne pernet;75015;2.29318901;48.84360856;4245
place eugene claudius petit;75014;2.33842194;48.82627558;4246
place farhat hached;75013;2.3803508300000003;48.8255191;4247
place ferdinand brunot;75014;2.32732229;48.83269918;4248
place flora tristan;75014;2.32058627;48.83234867;4249
place francis poulenc;75019;2.38640136;48.88414139;4250
place francois 1er;75008;2.307927;48.866405;4251
place francois ier;75008;2.3076061;48.86625686;4252
place frantz liszt;75010;2.351667;48.877605;4253
place gabriel kaspereit;75009;2.33787515;48.88098112;4254
place gabriel peri;75008;2.3243698;48.87516943;4255
place georges moustaki;75005;2.35022223;48.83941359;4256
place georges mulot;75015;2.3099660699999998;48.84698001;4257
place georges pompidou;75004;2.35151341;48.86024279;4258
place goldoni;75002;2.34846874;48.86503152;4259
place gustave toudouze;75009;2.337426;48.879571;4260
place henri bergson;75008;2.320483;48.876236;4261
place henri frenay;75012;2.37617109;48.84526539;4262
place henri krasucki;75020;2.390912;48.866038;4263
place henri langlois;75013;2.35491044;48.83078051;4264
place henri queuille;75015;2.3111236;48.84518561;4265
place henry montherlant;75007;2.307389;48.861971;4266
place igor stravinsky;75004;2.351419;48.859772;4267
place jacques bainville;75007;2.32263022;48.85903778;4268
place jacques copeau;75006;2.33420404;48.853579;4269
place jacques demy;75014;2.32684116;48.83156108;4270
place jacques et therese trefouel;75015;2.300771;48.833;4271
place jacques marette;75015;2.30061704;48.83288188;4272
place jacques rouche;75009;2.33277686;48.87214013;4273
place jacques rueff;75007;2.297606;48.85570324;4274
place jan karski;75010;2.3617075;48.882642680000004;4275
place jean baptiste clement;75018;2.33850449;48.88676665;4276
place jean delay;75013;2.35438495;48.82325229;4277
place jean paul ii;75004;2.3472210000000002;48.853542;4278
place jean paul ii parivs notre dame;75004;2.3472210000000002;48.853542;4279
place jean poulmarch;75010;2.363446;48.872526;4280
place joachim du bellay;75001;2.34772227;48.86094047;4281
place joffre;75007;2.303246;48.852647;4282
place jules joffrin;75018;2.344613;48.892435;4283
place jussieu;75005;2.355222;48.84612433;4284
place larue;75005;2.347565;48.847329;4285
place le corbusier;75007;2.3267749;48.85174229;4286
place leon blum;75011;2.37989725;48.85857958;4287
place leon deubel;75016;2.25927633;48.83780011;4288
place lino ventura;75009;2.34039707;48.88041089;4289
place louis aragon;75004;2.347638;48.855283;4290
place louis armand;75012;2.37276353;48.84547259;4291
place louis baillot;75018;2.3545354400000003;48.89035353;4292
place louis lepine;75004;2.34722613;48.8549928;4293
place louise blanquart;75018;2.34491867;48.8856886;4294
place lucien herr;75005;2.3482378600000002;48.8416753;4295
place madeleine braun;75010;2.35959082;48.87574738;4296
place marcel achard;75019;2.37625064;48.87376726;4297
place marcel ayme;75018;2.337881;48.887663;4298
place marcelin berthelot;75005;2.34614945;48.84898914;4299
place marie claude vaillant couturier;75004;2.35570994;48.85425088;4300
place martin nadaud;75020;2.394757;48.865145;4301
place maurice barres;75001;2.3259264;48.8674266;4302
place maurice chevalier;75020;2.38573415;48.86828173;4303
place michel audiard;75014;2.3310346;48.83008985;4304
place michel petrucciani;75018;2.327497;48.890011;4305
place mireille;75001;2.345678;48.862265;4306
place mireille havet;75011;2.3839404;48.85034046;4307
place monge;75005;2.35223074;48.84324528;4308
place moussa et odette abadi;75012;2.3857182;48.84245678;4309
place napoleon iii;75010;2.35479335;48.88003053;4310
place nathalie lemel;75003;2.36302888;48.86486775;4311
place paul claudel;75006;2.33900484;48.84917659;4312
place paul delouvrier;75019;2.3851896200000002;48.89179659;4313
place paul leautaud;75017;2.29757079;48.88729326;4314
place paul painleve;75005;2.34382793;48.85023357;4315
place paul ricoeur;75013;2.38236789;48.82663579;4316
place pigalle;75009;2.33725673;48.88197973;4317
place pinel;75013;2.36175597;48.83345502;4318
place raoul dautry;75015;2.32013433;48.84183989;4319
place raoul follereau;75010;2.36315912;48.87666838;4320
place rhin et danube;75019;2.3929169999999997;48.882152;4321
place richard de coudenhove kalergi;75116;2.29521645;48.87033674;4322
place rio de janeiro;75008;2.310225;48.877396;4323
place rodin;75016;2.2709217600000002;48.85348889;4324
place saint andre des arts;75006;2.34326714;48.85311718;4325
place saint augustin;75008;2.319789;48.875273;4326
place saint georges;75009;2.337525;48.878549;4327
place saint germain des pres;75006;2.333248;48.854352;4328
place saint gervais;75004;2.354117;48.855529;4329
place saint michel;75006;2.3434749999999998;48.85353;4330
place saint pierre;75018;2.34331363;48.88437089;4331
place saint sulpice;75006;2.33275721;48.85053662;4332
place sainte genevieve;75005;2.347028;48.846637;4333
place sainte marthe;75010;2.37246986;48.87398635;4334
place slimane azem;75014;2.31722161;48.83637114;4335
place theodor herzl;75003;2.35642903;48.86549311;4336
place valhubert;75005;2.36398421;48.84472901;4337
place vauban;75007;2.3114027;48.85386076;4338
place vendome;75001;2.3292215;48.86726685;4339
polygone route de la pyramide;75012;2.442045;48.836286;4340
pont alexandre iii;75007;2.31348065;48.8631595;4341
pont au change;75004;2.34705265;48.85707905;4342
pont au double;75004;2.357017;48.85856;4343
pont au double;75005;2.34833989;48.85245987;4344
pont bir hakeim;75015;2.288998;48.854649;4345
pont charles de gaulle;75012;2.36913602;48.84258571;4346
pont d arcole;75004;2.34981;48.854229;4347
pont d austerlitz;75005;2.36471679;48.84440978;4348
pont d austerlitz;75013;2.368226;48.842322;4349
pont d iena;75007;2.29195445;48.85990948;4350
pont d iena;75016;2.294048;48.864589;4351
pont de bercy;75012;2.3757211;48.83867156;4352
pont de bercy;75013;2.372092;48.82557;4353
pont de bercy angle quai de bercy;75012;2.3808759999999998;48.834424;4354
pont de bercy sous le metro ;75012;2.383423;48.832325;4355
pont de bir hakeim;75015;2.288998;48.854649;4356
pont de bir hakeim;75016;2.2867043799999998;48.85669106;4357
pont de grenelle;75015;2.285572;48.851806;4358
pont de grenelle cadets de saumur;75015;2.2800772;48.85028432;4359
pont de l alma;75007;2.301186;48.862549;4360
pont de l archeveche;75004;2.352057;48.852216;4361
pont de l archeveche;75005;2.35145627;48.85137521;4362
pont de l ourcq;75019;2.38058;48.891467;4363
pont de la concorde;75008;2.3218769999999997;48.867065;4364
pont de la gare;75013;2.344404;48.832638;4365
pont de la rue crimee;75019;2.382394;48.885821;4366
pont de la tournelle;75005;2.3550538899999998;48.85005375;4367
pont de sully;75005;2.35665686;48.84941791;4368
pont de tolbiac;75013;2.38017981;48.832458270000004;4369
pont des arts;75001;2.33754677;48.85838862;4370
pont des arts;75006;2.340567;48.853452;4371
pont des invalides;75007;2.3103863000000002;48.86362688;4372
pont des invalides;75008;2.324163;48.873277;4373
pont du carrousel;75001;2.339905;48.863553;4374
pont du carrousel;75007;2.33228346;48.85866894;4375
pont du garigliano;75015;2.26938485;48.838871;4376
pont du metro stalignrad sous le pont ;75019;2.39629;48.878159;4377
pont louis philippe;75004;2.35467939;48.85411246;4378
pont marie;75004;2.35733862;48.85277814;4379
pont mirabeau;75015;2.27546742;48.8467046;4380
pont mirabeau sous le pont ;75015;2.277318;48.845727;4381
pont morland;75004;2.365669;48.84726;4382
pont national;75013;2.38706265;48.82797985;4383
pont neuf;75001;2.34248745;48.85849331;4384
pont notre dame;75004;2.34861412;48.85617692;4385
pont rue lafayette;75010;2.3595;48.88006;4386
pont saint louis;75004;2.35230612;48.85266597;4387
pont saint michel;75004;2.3505409999999998;48.858318;4388
port d austerlitz;75013;2.3674378799999998;48.84279831;4389
port de bercy;75012;2.37684954;48.83749306;4390
port de l hotel de ville;75004;2.35579708;48.85370147;4391
port de la gare;75013;2.37494822;48.83668324;4392
port de la tournelle;75005;2.3562644;48.84957632;4393
port de passy;75016;2.2868556;48.85654185;4394
port de solferino;75007;2.32236;48.862132;4395
port de suffren;75015;2.28939041;48.85654265;4396
port debilly;75116;2.29444949;48.86254811;4397
port des champs elysees;75008;2.3136091;48.86421593;4398
port des invalides;75007;2.31348065;48.8631595;4399
port des saints peres;75006;2.33492796;48.85823021;4400
port du gros caillou;75007;2.302723;48.85708;4401
port du louvre;75001;2.33322101;48.85991693;4402
port henri iv;75004;2.36474296;48.84701097;4403
porte dauphine avenue bugeaud;75016;2.277311;48.870905;4404
porte de clichy sous le peripherique;75017;2.312146;48.894847;4405
porte de la muette fete f la fete a neu neu;75016;2.25972;48.878007;4406
porte des lilas metro;75020;2.40813;48.877527;4407
promenade amalia rodrigues;75019;2.373295;48.885882;4408
promenade claude levi strauss;75013;2.37474799;48.83113874;4409
promenade dora bruder;75018;2.3361825;48.89656113;4410
promenade eric tabarly;75019;2.37846007;48.88737529;4411
promenade eric tabarly face au 70 quai de la loire;75019;2.377371;48.886553;4412
promenade maurice careme;75004;2.34722378;48.85338003;4413
promenade rene capitant;75005;2.34672224;48.85320678;4414
promenade roland lesaffre;75018;2.33220093;48.88393746;4415
promenade signoret montand;75019;2.37204058;48.88521308;4416
quai anatole france;75007;2.323632;48.86119;4417
quai andre citroen;75015;2.27135982;48.84041213;4418
quai aux fleurs;75004;2.351582;48.854116;4419
quai bourbon;75004;2.355069;48.853036;4420
quai branly;75007;2.29175003;48.85783739;4421
quai branly;75016;2.272121;48.844853;4422
quai conti;75006;2.338244;48.856967;4423
quai d anjou;75004;2.35922973;48.85169241;4424
quai d anjou r poulletier angle ;75004;2.358107;48.851372;4425
quai d austerlitz;75013;2.370814;48.839731;4426
quai d orleans;75001;2.342193;48.856182;4427
quai d orleans;75004;2.35413521;48.85164079;4428
quai d orleans rampe ;75004;2.354284;48.851648;4429
quai d orsay;75007;2.307205;48.862275;4430
quai d orsay rue de la tour maubourg;75007;2.308506;48.857395;4431
quai de bercy;75012;2.38225861;48.83339394;4432
quai de berge face au 112 r ambroise croizat;93200;2.351453;48.928923;4433
quai de bourbon;75004;2.35377471;48.85348112;4434
quai de conti;75001;2.3428269999999998;48.85694;4435
quai de conti;75006;2.33805727;48.85748492;4436
quai de gesvres;75004;2.34892579;48.85671788;4437
quai de grenelle;75015;2.28401404;48.8506576;4438
quai de jemmapes;75010;2.36463505;48.87597364;4439
quai de l archeveche;75004;2.352057;48.852216;4440
quai de l horloge;75001;2.3428269999999998;48.85694;4441
quai de l hotel de ville;75004;2.3527899899999998;48.85521218;4442
quai de l oise;75019;2.38502806;48.89206725;4443
quai de la charente;75019;2.38387393;48.89593902;4444
quai de la corse;75004;2.34831745;48.85566374;4445
quai de la gare;75013;2.37389886;48.8373881;4446
quai de la gironde;75019;2.3836720700000003;48.89617701;4447
quai de la loire;75019;2.375345;48.885571;4448
quai de la marne;75019;2.38307699;48.88989684;4449
quai de la megisserie;75001;2.34439458;48.85796774;4450
quai de la rapee;75012;2.36925881;48.84394443;4451
quai de la seine;75019;2.37026782;48.88452068;4452
quai de la tournelle;75005;2.35259167;48.85069895;4453
quai de montebello;75005;2.3492440500000003;48.85194262;4454
quai de montebello;75006;2.338244;48.856967;4455
quai de valmy;75010;2.36442236;48.8765691;4456
quai des celestins;75004;2.35981969;48.85259561;4457
quai des grands augustins;75006;2.3421089999999998;48.854737;4458
quai des orfevres;75001;2.342193;48.856182;4459
quai des tuileries;75001;2.32515012;48.86242727;4460
quai du lot;75019;2.38087927;48.90033505;4461
quai et rue de l hotel de ville;75004;2.354243;48.854811;4462
quai francois mauriac;75013;2.378503;48.833143;4463
quai francois mitterrand;75001;2.333674;48.860148;4464
quai henri iv face a la rue schomberg ;75004;2.363198;48.848577;4465
quai louis bleriot;75016;2.27182914;48.84442798;4466
quai malaquais;75006;2.334555;48.857914;4467
quai panhard et levassor;75013;2.38354423;48.82923003;4468
quai saint bernard;75005;2.35794957;48.84887406;4469
quai saint exupery;75016;2.26169687;48.83457797;4470
quai saint michel;75005;2.345759;48.853266;4471
quai voltaire;75007;2.3309860000000002;48.858874;4472
rond point des champs elysees marcel dassault;75008;2.31011191;48.86897418;4473
route circulaire;75012;2.45778641;48.83881259;4474
route de ceinture du lac daumesnil;75012;2.4114033;48.82956708;4475
route de la grande cascade;75016;2.249851;48.86342957;4476
route de la muette a neuilly;75116;2.26542145;48.86850804;4477
route de la porte dauphine a la porte des sablons;75116;2.27207628;48.87355845;4478
route de la pyramide;75012;2.4576894;48.82401442;4479
route de la tourelle;75012;2.4293776;48.83247102;4480
route de la vierge aux berceaux;75016;2.24833969;48.86015459;4481
route de longchamp au bout des lacs;75016;2.26282885;48.86840582;4482
route de sevres;75016;2.257667;48.843191;4483
route de sevres a neuilly;75016;2.23695893;48.85906756;4484
route des lacs a bagatelle;75016;2.25169453;48.86743211;4485
route des moulins;75016;2.24036107;48.86691822;4486
route des sabotiers;75012;2.44734744;48.84337002;4487
route des tribunes;75016;2.22901914;48.8543834;4488
route dom perignon;75012;2.40964512;48.82779856;4489
route du donjon;75012;2.44634388;48.84431641;4490
route du grand prieur;75012;2.45850381;48.83340267;4491
route du lac de saint mande;75012;2.42432476;48.83864104;4492
route du ruisseau;75012;2.43279847;48.82274177;4493
route saint hubert;75012;2.44526517;48.8275891;4494
route saint louis;75012;2.42682904;48.8288609;4495
rue abel ferry;75016;2.26083225;48.836003840000004;4496
rue abel gance;75013;2.373726;48.835585;4497
rue adolphe yvon;75116;2.27161094;48.86404196;4498
rue affre;75018;2.355678;48.886376;4499
rue albert;75013;2.37206396;48.82552095;4500
rue albert de lapparent;75007;2.30874664;48.84869736;4501
rue albert de mun;75016;2.291363;48.863238;4502
rue albinoni;75012;2.38867047;48.84216638;4503
rue alexandre dumas;75011;2.3925710000000002;48.853572;4504
rue alexandre dumas;75020;2.398601;48.854995;4505
rue alfred stevens;75009;2.339847;48.881528;4506
rue alice domon et leonie dupont;75013;2.381571;48.827889;4507
rue alice domon et leonie duquet;75013;2.38225265;48.82814414;4508
rue alphonse de neuville;75017;2.30318265;48.8853183;4509
rue alphonse penaud;75020;2.406812;48.868266;4510
rue ambroise thomas;75009;2.347452;48.874604;4511
rue amelot;75011;2.36731719;48.86262697;4512
rue andre antoine;75018;2.337688;48.88377;4513
rue andre barsacq;75018;2.3418368;48.8849895;4514
rue andre del sarte;75018;2.34644755;48.885764;4515
rue andre messager;75018;2.34233382;48.89508724;4516
rue andrieux rue pelouze angle ;75008;2.319025;48.88098;4517
rue antoine dubois;75006;2.3402176;48.85145884;4518
rue antoine vollon;75012;2.37651854;48.85006698;4519
rue archereau;75019;2.37146849;48.88967693;4520
rue aristide briand;75007;2.3192589999999997;48.861627;4521
rue armand carrel;75019;2.376744;48.88279;4522
rue armand gauthier;75018;2.33290308;48.88941138;4523
rue arsene houssaye;75008;2.299197;48.874418;4524
rue arthur rozier;75019;2.390845;48.877971;4525
rue auber;75002;2.347572;48.867413;4526
rue aubriot;75004;2.35696973;48.85845512;4527
rue aubry le boucher;75004;2.35079562;48.86019623;4528
rue auguste comte;75006;2.336289;48.844249;4529
rue azais;75018;2.341973;48.886144;4530
rue bachaumont;75002;2.345597;48.865978;4531
rue balzac;75008;2.30056793;48.87371966;4532
rue barbanegre;75019;2.38411345;48.89304689;4533
rue barrelet de ricou;75019;2.37809085;48.87709035;4534
rue bayard;75008;2.307743;48.866453;4535
rue bazeilles;75005;2.350408;48.839143;4536
rue beaurepaire;75010;2.36360284;48.87013337;4537
rue beautreillis;75004;2.363695;48.853089;4538
rue becquerel;75018;2.34452373;48.88925559;4539
rue bellechasse;75007;2.322191;48.857446;4540
rue benard;75014;2.32084502;48.83219306;4541
rue benjamin franklin;75016;2.285393;48.859865;4542
rue benjamin franklin;75116;2.28613773;48.86188997;4543
rue beranger;75003;2.36405452;48.86551689;4544
rue bernard palissy;75006;2.33160927;48.85315102;4545
rue berryer;75008;2.303944;48.875161;4546
rue berthe;75018;2.33937;48.885749;4547
rue berthollet;75005;2.3457354;48.83882533;4548
rue bertin poiree;75001;2.344732;48.858696;4549
rue berton;75016;2.28081366;48.85503006;4550
rue bervic;75018;2.34948323;48.8841236;4551
rue bezout;75014;2.33122087;48.82892637;4552
rue bichat;75010;2.367567;48.871929;4553
rue bignon;75012;2.38840633;48.84053573;4554
rue bisson;75020;2.38211589;48.87100036;4555
rue bixio;75007;2.31022;48.852903;4556
rue blanche de bruxelles;75009;2.329228;48.883061;4557
rue blomet;75015;2.29470083;48.83849746;4558
rue bonaparte;75006;2.3326985000000002;48.85027178;4559
rue bossuet;75010;2.35200468;48.87847372;4560
rue botzaris;75019;2.3824194800000003;48.87876467;4561
rue bouchut;75015;2.309895;48.846999;4562
rue boucry;75018;2.361531;48.894234;4563
rue boutarel;75004;2.3536967300000002;48.85216092;4564
rue bouvines;75011;2.395738;48.849625;4565
rue boyer;75020;2.39248389;48.86786815;4566
rue bretonneau;75020;2.4034881;48.86779921;4567
rue briquet;75018;2.34431396;48.88310594;4568
rue brochant;75017;2.31868149;48.88946133;4569
rue brochart de saron;75009;2.342473;48.881416;4570
rue buot;75013;2.35006557;48.82657867;4571
rue cabanis;75014;2.3404796;48.83029512;4572
rue cardinale;75006;2.33612385;48.85437245;4573
rue cardinet;75017;2.310504;48.884983;4574
rue carducci et villa fleurie;75019;2.3868169999999997;48.877759;4575
rue caroline;75017;2.3238893;48.88360811;4576
rue caron;75004;2.362596;48.855157;4577
rue casimir perier;75007;2.31939;48.85795;4578
rue cassini;75014;2.33683337;48.83720782;4579
rue catinat;75002;2.333185;48.868877;4580
rue catinat place des victoires angle ;75001;2.340901;48.865449;4581
rue cauchois;75018;2.33254907;48.88536518;4582
rue cauchy;75015;2.277295;48.842493;4583
rue caulaincourt;75018;2.33481311;48.8892983;4584
rue censier;75005;2.3534129999999998;48.840618;4585
rue cesar franck;75015;2.309339;48.847145;4586
rue cesselin;75011;2.38531638;48.85155714;4587
rue champfleury;75007;2.297236;48.853802;4588
rue champollion;75005;2.34260256;48.8492616;4589
rue chanoinesse;75004;2.350685;48.853792;4590
rue chappe;75018;2.34156141;48.88415857;4591
rue chardin;75016;2.287764;48.858673;4592
rue charles moureu;75013;2.3624259;48.82758218;4593
rue charles nodier;75018;2.34486819;48.88481862;4594
rue charles pixerecourt;75020;2.395986;48.872519;4595
rue charles v;75004;2.36328442;48.85267147;4596
rue chateaubriand;75008;2.30152233;48.87332603;4597
rue cherubini;75002;2.33695077;48.86769844;4598
rue choron;75009;2.341166;48.877575;4599
rue christine;75006;2.34059111;48.85426923;4600
rue claude decaen;75012;2.39770468;48.83723057;4601
rue claude terrasse;75016;2.261736;48.838392;4602
rue clauzel;75009;2.3383950000000002;48.879094;4603
rue clavel;75009;2.3383950000000002;48.879094;4604
rue cler;75017;2.321556;48.887756;4605
rue clisson;75013;2.36637802;48.83137732;4606
rue clotaire;75005;2.344708;48.845626;4607
rue clovis;75005;2.349665;48.845998;4608
rue cochin;75005;2.352728;48.850188;4609
rue compans;75019;2.39255671;48.87887759;4610
rue condorcet;75009;2.34639866;48.87964191;4611
rue constantine;75007;2.314927;48.859541;4612
rue copernic;75016;2.288678;48.869316;4613
