date_de_debut;date_de_fin;fk_oeuvre;fk_realisateur_ice;id_periode
2019-07-26;2019-07-26;588;698;4294
2019-07-26;2019-07-27;433;215;4295
2019-07-29;2019-07-29;280;72;4296
2019-07-29;2019-07-29;630;549;4297
2019-07-29;2019-07-29;694;445;4298
2019-07-29;2019-07-29;838;733;4299
2019-07-30;2019-07-30;399;571;4300
2019-07-30;2019-07-30;694;445;4301
2019-07-30;2019-07-31;229;537;4302
2019-07-30;2019-07-31;838;733;4303
2019-07-30;2019-08-01;124;509;4304
2019-07-31;2019-07-31;280;72;4305
2019-07-31;2019-07-31;395;608;4306
2019-07-31;2019-07-31;451;129;4307
2019-07-31;2019-08-01;48;239;4308
2019-07-31;2019-08-01;838;733;4309
2019-08-01;2019-08-01;48;239;4310
2019-08-01;2019-08-01;280;72;4311
2019-08-01;2019-08-02;704;334;4312
2019-08-01;2019-08-02;838;733;4313
2019-08-02;2019-08-02;124;509;4314
2019-08-02;2019-08-02;280;72;4315
2019-08-02;2019-08-02;630;549;4316
2019-08-02;2019-08-03;48;239;4317
2019-08-02;2019-08-03;124;509;4318
2019-08-02;2019-08-06;838;733;4319
2019-08-03;2019-08-03;48;239;4320
2019-08-03;2019-08-03;630;549;4321
2019-08-03;2019-08-04;48;239;4322
2019-08-05;2019-08-05;20;290;4323
2019-08-05;2019-08-05;747;2;4324
2019-08-05;2019-08-05;837;245;4325
2019-08-05;2019-08-06;399;571;4326
2019-08-05;2019-08-06;747;2;4327
2019-08-06;2019-08-06;20;290;4328
2019-08-06;2019-08-06;433;215;4329
2019-08-06;2019-08-07;837;245;4330
2019-08-06;2019-08-08;764;135;4331
2019-08-06;2019-08-13;747;2;4332
2019-08-06;2019-09-16;838;733;4333
2019-08-07;2019-08-07;48;239;4334
2019-08-07;2019-08-07;554;106;4335
2019-08-07;2019-08-07;837;245;4336
2019-08-07;2019-08-08;48;239;4337
2019-08-07;2019-08-08;837;245;4338
2019-08-08;2019-08-08;399;571;4339
2019-08-08;2019-08-08;837;245;4340
2019-08-08;2019-08-09;20;290;4341
2019-08-08;2019-08-10;160;744;4342
2019-08-08;2019-08-11;554;106;4343
2019-08-09;2019-08-09;764;135;4344
2019-08-09;2019-08-10;399;571;4345
2019-08-09;2019-08-13;634;371;4346
2019-08-12;2019-08-12;18;443;4347
2019-08-12;2019-08-12;747;2;4348
2019-08-12;2019-08-13;222;;4349
2019-08-12;2019-08-13;838;733;4350
2019-08-12;2019-08-14;81;44;4351
2019-08-12;2019-08-16;502;463;4352
2019-08-12;2019-08-16;628;350;4353
2019-08-13;2019-08-13;253;480;4354
2019-08-13;2019-08-14;222;;4355
2019-08-13;2019-08-15;747;2;4356
2019-08-14;2019-08-14;18;443;4357
2019-08-14;2019-08-14;222;149;4358
2019-08-14;2019-08-14;764;135;4359
2019-08-14;2019-08-15;222;;4360
2019-08-15;2019-08-15;229;537;4361
2019-08-15;2019-08-15;253;480;4362
2019-08-16;2019-08-16;18;443;4363
2019-08-16;2019-08-16;81;44;4364
2019-08-16;2019-08-17;222;;4365
2019-08-19;2019-08-19;18;443;4366
2019-08-19;2019-08-19;222;149;4367
2019-08-19;2019-08-19;764;135;4368
2019-08-19;2019-08-20;81;44;4369
2019-08-19;2019-08-20;399;571;4370
2019-08-19;2019-08-22;628;350;4371
2019-08-20;2019-08-20;764;135;4372
2019-08-20;2019-08-21;634;371;4373
2019-08-20;2019-08-21;764;135;4374
2019-08-20;2019-08-22;399;571;4375
2019-08-20;2019-08-22;764;135;4376
2019-08-21;2019-08-21;18;443;4377
2019-08-21;2019-08-21;222;149;4378
2019-08-21;2019-08-22;222;149;4379
2019-08-21;2019-08-31;764;135;4380
2019-08-22;2019-08-22;222;149;4381
2019-08-22;2019-08-22;229;537;4382
2019-08-23;2019-08-23;628;350;4383
2019-08-23;2019-08-23;652;547;4384
2019-08-23;2019-08-24;218;468;4385
2019-08-23;2019-08-24;229;537;4386
2019-08-23;2019-08-25;160;744;4387
2019-08-23;2019-08-25;222;149;4388
2019-08-23;2019-08-25;652;547;4389
2019-08-24;2019-08-24;222;149;4390
2019-08-24;2019-08-24;628;350;4391
2019-08-24;2019-08-26;652;547;4392
2019-08-26;2019-08-26;222;149;4393
2019-08-26;2019-08-26;502;463;4394
2019-08-26;2019-08-26;634;371;4395
2019-08-26;2019-08-28;628;350;4396
2019-08-26;2019-08-30;222;149;4397
2019-08-27;2019-08-27;222;149;4398
2019-08-27;2019-08-27;253;480;4399
2019-08-27;2019-08-27;433;318;4400
2019-08-27;2019-08-28;160;744;4401
2019-08-27;2019-08-28;222;149;4402
2019-08-28;2019-08-28;18;443;4403
2019-08-28;2019-08-28;222;149;4404
2019-08-28;2019-08-28;253;480;4405
2019-08-28;2019-08-29;222;149;4406
2019-08-28;2019-08-29;628;350;4407
2019-08-28;2019-08-29;634;371;4408
2019-08-29;2019-08-29;229;537;4409
2019-08-29;2019-08-29;253;480;4410
2019-08-29;2019-08-30;218;468;4411
2019-08-29;2019-08-30;222;149;4412
2019-08-29;2019-08-30;253;480;4413
2019-08-30;2019-08-30;229;537;4414
2019-08-31;2019-09-01;502;463;4415
2019-09-02;2019-09-02;764;135;4416
2019-09-02;2019-09-02;838;733;4417
2019-09-02;2019-09-03;395;608;4418
2019-09-02;2019-09-03;628;350;4419
2019-09-02;2019-09-03;764;135;4420
2019-09-02;2019-09-04;229;537;4421
2019-09-03;2019-09-03;628;350;4422
2019-09-03;2019-09-05;218;468;4423
2019-09-04;2019-09-04;218;468;4424
2019-09-04;2019-09-04;433;215;4425
2019-09-04;2019-09-04;628;350;4426
2019-09-04;2019-09-05;399;571;4427
2019-09-04;2019-09-05;628;350;4428
2019-09-05;2019-09-05;399;571;4429
2019-09-05;2019-09-05;628;350;4430
2019-09-05;2019-09-06;229;537;4431
2019-09-05;2019-09-06;628;350;4432
2019-09-05;2019-09-07;628;350;4433
2019-09-05;2019-09-08;218;468;4434
2019-09-06;2019-09-07;160;744;4435
2019-09-06;2019-09-07;399;571;4436
2019-09-06;2019-09-07;628;350;4437
2019-09-06;2019-09-18;56;398;4438
2019-09-07;2019-09-09;229;537;4439
2019-09-09;2019-09-09;229;537;4440
2019-09-09;2019-09-10;229;537;4441
2019-09-10;2019-09-10;229;537;4442
2019-09-10;2019-09-10;667;349;4443
2019-09-10;2019-09-11;229;537;4444
2019-09-11;2019-09-11;222;149;4445
2019-09-11;2019-09-11;229;537;4446
2019-09-11;2019-09-11;433;215;4447
2019-09-11;2019-09-11;709;690;4448
2019-09-11;2019-09-11;710;317;4449
2019-09-11;2019-09-12;399;571;4450
2019-09-11;2019-09-12;710;317;4451
2019-09-11;2019-09-14;222;149;4452
2019-09-12;2019-09-12;222;149;4453
2019-09-12;2019-09-12;764;135;4454
2019-09-12;2019-09-13;222;149;4455
2019-09-12;2019-09-13;399;571;4456
2019-09-12;2019-09-13;710;317;4457
2019-09-12;2019-09-14;709;690;4458
2019-09-12;2019-09-17;713;702;4459
2019-09-13;2019-09-13;628;350;4460
2019-09-13;2019-09-13;764;135;4461
2019-09-13;2019-09-14;222;149;4462
2019-09-13;2019-09-14;709;690;4463
2019-09-13;2019-09-14;838;733;4464
2019-09-16;2019-09-16;713;702;4465
2019-09-16;2019-09-16;835;281;4466
2019-09-16;2019-09-17;59;195;4467
2019-09-16;2019-09-17;835;281;4468
2019-09-16;2019-09-18;709;690;4469
2019-09-17;2019-09-17;229;537;4470
2019-09-17;2019-09-17;291;66;4471
2019-09-17;2019-09-17;628;350;4472
2019-09-17;2019-09-17;709;690;4473
2019-09-17;2019-09-17;764;135;4474
2019-09-17;2019-09-18;56;398;4475
2019-09-17;2019-09-18;473;699;4476
2019-09-17;2019-09-18;709;690;4477
2019-09-18;2019-09-18;153;679;4478
2019-09-18;2019-09-18;222;149;4479
2019-09-18;2019-09-18;473;699;4480
2019-09-18;2019-09-18;667;349;4481
2019-09-18;2019-09-19;218;468;4482
2019-09-18;2019-09-19;222;149;4483
2019-09-18;2019-09-19;709;690;4484
2019-09-18;2019-09-19;835;281;4485
2019-09-18;2019-09-20;56;398;4486
2019-09-18;2019-09-20;709;690;4487
2019-09-18;2019-09-20;764;135;4488
2019-09-19;2019-09-19;153;679;4489
2019-09-19;2019-09-19;502;463;4490
2019-09-19;2019-09-19;835;281;4491
2019-09-19;2019-09-20;222;149;4492
2019-09-19;2019-09-20;433;215;4493
2019-09-19;2019-09-20;709;690;4494
2019-09-19;2019-09-20;835;281;4495
2019-09-19;2019-09-20;838;733;4496
2019-09-19;2019-09-21;222;149;4497
2019-09-20;2019-09-20;502;463;4498
2019-09-20;2019-09-20;709;690;4499
2019-09-20;2019-09-20;713;702;4500
2019-09-20;2019-09-20;838;733;4501
2019-09-20;2019-09-21;222;149;4502
2019-09-20;2019-09-21;502;463;4503
2019-09-20;2019-09-21;838;733;4504
2019-09-21;2019-09-21;222;149;4505
2019-09-21;2019-09-21;229;537;4506
2019-09-23;2019-09-23;37;697;4507
2019-09-23;2019-09-23;59;195;4508
2019-09-23;2019-09-24;70;535;4509
2019-09-23;2019-09-24;382;748;4510
2019-09-23;2019-09-25;56;398;4511
2019-09-23;2019-09-25;709;690;4512
2019-09-24;2019-09-24;59;195;4513
2019-09-24;2019-09-24;586;155;4514
2019-09-24;2019-09-24;633;312;4515
2019-09-24;2019-09-24;709;690;4516
2019-09-24;2019-09-24;713;702;4517
2019-09-24;2019-09-24;764;136;4518
2019-09-24;2019-09-25;56;398;4519
2019-09-24;2019-09-25;473;699;4520
2019-09-24;2019-09-25;502;463;4521
2019-09-24;2019-09-25;634;371;4522
2019-09-24;2019-09-27;56;398;4523
2019-09-24;2019-09-27;153;679;4524
2019-09-25;2019-09-25;586;155;4525
2019-09-25;2019-09-25;709;690;4526
2019-09-25;2019-09-26;502;463;4527
2019-09-25;2019-09-27;10;693;4528
2019-09-26;2019-09-26;151;615;4529
2019-09-26;2019-09-26;153;679;4530
2019-09-26;2019-09-26;414;53;4531
2019-09-26;2019-09-26;709;690;4532
2019-09-26;2019-09-27;473;699;4533
2019-09-26;2019-09-27;617;738;4534
2019-09-27;2019-09-27;414;53;4535
2019-09-27;2019-09-27;617;738;4536
2019-09-27;2019-09-27;709;690;4537
2019-09-27;2019-09-28;56;398;4538
2019-09-28;2019-09-28;838;733;4539
2019-09-28;2019-09-30;709;690;4540
2019-09-29;2019-09-29;767;501;4541
2019-09-30;2019-09-30;724;562;4542
2019-09-30;2019-09-30;767;501;4543
2019-09-30;2019-10-01;59;195;4544
2019-09-30;2019-10-01;724;562;4545
2019-09-30;2019-10-01;764;136;4546
2019-09-30;2019-10-02;764;136;4547
2019-10-01;2019-10-01;10;693;4548
2019-10-01;2019-10-01;724;562;4549
2019-10-01;2019-10-01;838;733;4550
2019-10-01;2019-10-02;56;398;4551
2019-10-01;2019-10-04;163;684;4552
2019-10-02;2019-10-02;10;693;4553
2019-10-02;2019-10-02;192;156;4554
2019-10-02;2019-10-02;279;28;4555
2019-10-02;2019-10-02;838;733;4556
2019-10-02;2019-10-03;279;28;4557
2019-10-03;2019-10-03;56;398;4558
2019-10-03;2019-10-03;192;156;4559
2019-10-03;2019-10-03;279;28;4560
2019-10-03;2019-10-03;838;733;4561
2019-10-03;2019-10-04;59;195;4562
2019-10-03;2019-10-04;279;28;4563
2019-10-03;2019-10-04;764;136;4564
2019-10-03;2019-10-05;59;195;4565
2019-10-05;2019-10-05;713;702;4566
2019-10-05;2019-10-05;838;733;4567
2019-10-07;2019-10-07;222;149;4568
2019-10-07;2019-10-07;229;268;4569
2019-10-07;2019-10-07;724;562;4570
2019-10-07;2019-10-08;192;156;4571
2019-10-07;2019-10-08;713;702;4572
2019-10-07;2019-10-09;229;268;4573
2019-10-08;2019-10-08;56;398;4574
2019-10-08;2019-10-08;151;615;4575
2019-10-08;2019-10-08;222;149;4576
2019-10-08;2019-10-09;151;615;4577
2019-10-08;2019-10-09;222;149;4578
2019-10-08;2019-10-10;10;693;4579
2019-10-08;2019-10-10;222;149;4580
2019-10-08;2019-10-10;838;733;4581
2019-10-09;2019-10-09;222;149;4582
2019-10-09;2019-10-09;229;268;4583
2019-10-09;2019-10-09;713;702;4584
2019-10-09;2019-10-10;10;693;4585
2019-10-09;2019-10-10;56;398;4586
2019-10-09;2019-10-10;222;149;4587
2019-10-09;2019-10-10;229;268;4588
2019-10-09;2019-10-10;713;702;4589
2019-10-10;2019-10-10;10;693;4590
2019-10-10;2019-10-10;229;268;4591
2019-10-10;2019-10-10;487;85;4592
2019-10-10;2019-10-10;724;562;4593
2019-10-10;2019-10-11;192;156;4594
2019-10-10;2019-10-11;218;468;4595
2019-10-10;2019-10-11;713;702;4596
2019-10-10;2019-10-11;724;562;4597
2019-10-10;2019-10-11;838;733;4598
2019-10-10;2019-10-12;218;468;4599
2019-10-10;2019-10-12;838;733;4600
2019-10-11;2019-10-11;229;268;4601
2019-10-11;2019-10-11;487;85;4602
2019-10-11;2019-10-12;764;136;4603
2019-10-12;2019-10-12;222;149;4604
2019-10-12;2019-10-12;726;;4605
2019-10-14;2019-10-14;222;149;4606
2019-10-14;2019-10-14;827;409;4607
2019-10-14;2019-10-14;838;733;4608
2019-10-14;2019-10-15;185;36;4609
2019-10-14;2019-10-15;222;149;4610
2019-10-14;2019-10-15;827;409;4611
2019-10-14;2019-10-17;833;475;4612
2019-10-15;2019-10-15;10;693;4613
2019-10-15;2019-10-15;59;195;4614
2019-10-15;2019-10-15;222;149;4615
2019-10-15;2019-10-15;827;409;4616
2019-10-15;2019-10-16;153;679;4617
2019-10-15;2019-10-16;185;36;4618
2019-10-15;2019-10-16;827;409;4619
2019-10-15;2019-10-16;833;475;4620
2019-10-15;2019-10-17;726;;4621
2019-10-16;2019-10-16;10;693;4622
2019-10-16;2019-10-16;39;327;4623
2019-10-16;2019-10-16;726;;4624
2019-10-16;2019-10-16;827;409;4625
2019-10-16;2019-10-16;833;475;4626
2019-10-16;2019-10-17;185;36;4627
2019-10-16;2019-10-17;726;;4628
2019-10-16;2019-10-17;827;409;4629
2019-10-16;2019-10-17;833;475;4630
2019-10-17;2019-10-17;59;195;4631
2019-10-17;2019-10-17;185;36;4632
2019-10-17;2019-10-17;222;149;4633
2019-10-17;2019-10-17;421;287;4634
2019-10-17;2019-10-17;726;;4635
2019-10-17;2019-10-18;185;36;4636
2019-10-17;2019-10-18;222;149;4637
2019-10-17;2019-10-18;726;;4638
2019-10-17;2019-10-18;827;409;4639
2019-10-17;2019-10-18;833;475;4640
2019-10-18;2019-10-18;39;327;4641
2019-10-18;2019-10-18;222;149;4642
2019-10-18;2019-10-18;270;539;4643
2019-10-18;2019-10-18;726;;4644
2019-10-18;2019-10-19;185;36;4645
2019-10-18;2019-10-19;222;149;4646
2019-10-18;2019-10-19;827;409;4647
2019-10-18;2019-10-19;833;475;4648
2019-10-19;2019-10-19;726;;4649
2019-10-21;2019-10-22;833;475;4650
2019-10-21;2019-10-23;192;156;4651
2019-10-22;2019-10-22;795;417;4652
2019-10-22;2019-10-23;610;556;4653
2019-10-22;2019-10-23;833;475;4654
2019-10-22;2019-10-24;833;475;4655
2019-10-23;2019-10-23;795;417;4656
2019-10-23;2019-10-24;473;699;4657
2019-10-24;2019-10-24;39;327;4658
2019-10-24;2019-10-24;438;402;4659
2019-10-24;2019-10-24;795;417;4660
2019-10-24;2019-10-24;833;475;4661
2019-10-24;2019-10-25;690;619;4662
2019-10-25;2019-10-25;10;693;4663
2019-10-25;2019-10-25;270;539;4664
2019-10-25;2019-10-25;690;619;4665
2019-10-25;2019-10-27;473;699;4666
2019-10-26;2019-10-26;690;619;4667
2019-10-26;2019-10-26;795;417;4668
2019-10-27;2019-10-27;690;619;4669
2019-10-28;2019-10-28;46;521;4670
2019-10-28;2019-10-28;229;268;4671
2019-10-28;2019-10-28;414;53;4672
2019-10-28;2019-10-28;487;85;4673
2019-10-28;2019-10-29;192;156;4674
2019-10-28;2019-10-29;610;556;4675
2019-10-29;2019-10-29;414;53;4676
2019-10-29;2019-10-29;473;699;4677
2019-10-29;2019-10-29;627;83;4678
2019-10-29;2019-10-30;270;539;4679
2019-10-30;2019-10-30;222;149;4680
2019-10-30;2019-10-30;378;691;4681
2019-10-30;2019-10-30;484;204;4682
2019-10-30;2019-10-30;627;83;4683
2019-10-30;2019-10-31;204;50;4684
2019-10-30;2019-10-31;270;539;4685
2019-10-30;2019-10-31;473;699;4686
2019-10-30;2019-11-01;487;85;4687
2019-10-31;2019-10-31;184;254;4688
2019-10-31;2019-10-31;270;539;4689
2019-10-31;2019-10-31;414;53;4690
2019-10-31;2019-10-31;484;204;4691
2019-10-31;2019-10-31;627;83;4692
2019-10-31;2019-11-01;270;539;4693
2019-10-31;2019-11-02;487;85;4694
2019-11-01;2019-11-01;204;50;4695
2019-11-01;2019-11-01;487;85;4696
2019-11-01;2019-11-03;487;85;4697
2019-11-03;2019-11-03;627;83;4698
2019-11-04;2019-11-04;473;699;4699
2019-11-04;2019-11-04;627;83;4700
2019-11-04;2019-11-05;10;693;4701
2019-11-04;2019-11-05;192;156;4702
2019-11-04;2019-11-05;438;402;4703
2019-11-04;2019-11-05;484;204;4704
2019-11-04;2019-11-07;450;723;4705
2019-11-05;2019-11-05;170;349;4706
2019-11-05;2019-11-05;192;156;4707
2019-11-05;2019-11-05;222;149;4708
2019-11-05;2019-11-05;484;204;4709
2019-11-05;2019-11-05;627;83;4710
2019-11-05;2019-11-06;192;156;4711
2019-11-05;2019-11-06;204;50;4712
2019-11-05;2019-11-06;484;204;4713
2019-11-05;2019-11-07;192;156;4714
2019-11-05;2019-11-08;726;;4715
2019-11-06;2019-11-06;192;156;4716
2019-11-06;2019-11-06;204;50;4717
2019-11-06;2019-11-06;473;699;4718
2019-11-06;2019-11-06;627;83;4719
2019-11-07;2019-11-07;204;50;4720
2019-11-07;2019-11-07;222;149;4721
2019-11-07;2019-11-07;473;699;4722
2019-11-07;2019-11-07;484;204;4723
2019-11-07;2019-11-08;726;;4724
2019-11-07;2019-11-09;222;149;4725
2019-11-07;2019-11-09;473;699;4726
2019-11-08;2019-11-08;33;714;4727
2019-11-08;2019-11-08;484;204;4728
2019-11-08;2019-11-09;222;149;4729
2019-11-09;2019-11-10;33;714;4730
2019-11-10;2019-11-10;33;714;4731
2019-11-11;2019-11-11;204;50;4732
2019-11-11;2019-11-11;726;;4733
2019-11-11;2019-11-12;204;50;4734
2019-11-11;2019-11-13;726;;4735
2019-11-12;2019-11-12;204;50;4736
2019-11-12;2019-11-12;319;111;4737
2019-11-12;2019-11-12;578;355;4738
2019-11-12;2019-11-12;627;83;4739
2019-11-12;2019-11-15;756;119;4740
2019-11-13;2019-11-13;39;380;4741
2019-11-13;2019-11-13;115;279;4742
2019-11-13;2019-11-13;153;679;4743
2019-11-13;2019-11-13;222;149;4744
2019-11-13;2019-11-13;578;355;4745
2019-11-13;2019-11-13;726;;4746
2019-11-13;2019-11-13;792;523;4747
2019-11-13;2019-11-15;204;50;4748
2019-11-13;2019-11-16;10;693;4749
2019-11-14;2019-11-14;578;355;4750
2019-11-15;2019-11-15;579;355;4751
2019-11-16;2019-11-16;39;380;4752
2019-11-16;2019-11-16;578;355;4753
2019-11-16;2019-11-17;39;380;4754
2019-11-17;2019-11-19;9;12;4755
2019-11-18;2019-11-18;54;426;4756
2019-11-18;2019-11-18;204;50;4757
2019-11-18;2019-11-18;792;523;4758
2019-11-18;2019-11-19;54;426;4759
2019-11-18;2019-11-19;204;50;4760
2019-11-18;2019-11-19;756;119;4761
2019-11-18;2019-11-21;10;693;4762
2019-11-18;2019-11-21;39;380;4763
2019-11-19;2019-11-19;39;380;4764
2019-11-19;2019-11-19;59;263;4765
2019-11-19;2019-11-19;378;691;4766
2019-11-19;2019-11-19;487;85;4767
2019-11-19;2019-11-19;730;37;4768
2019-11-19;2019-11-19;793;256;4769
2019-11-19;2019-11-20;204;50;4770
2019-11-19;2019-11-22;756;119;4771
2019-11-20;2019-11-20;54;426;4772
2019-11-20;2019-11-20;361;139;4773
2019-11-20;2019-11-20;730;37;4774
2019-11-20;2019-11-20;792;523;4775
2019-11-20;2019-11-20;793;256;4776
2019-11-20;2019-11-21;726;;4777
2019-11-20;2019-11-23;10;693;4778
2019-11-21;2019-11-21;39;380;4779
2019-11-21;2019-11-21;726;;4780
2019-11-21;2019-11-21;792;523;4781
2019-11-21;2019-11-21;793;256;4782
2019-11-21;2019-11-22;153;679;4783
2019-11-21;2019-11-22;726;;4784
2019-11-22;2019-11-22;204;50;4785
2019-11-22;2019-11-23;39;380;4786
2019-11-22;2019-11-23;726;;4787
2019-11-24;2019-11-24;690;619;4788
2019-11-25;2019-11-25;39;380;4789
2019-11-25;2019-11-25;153;679;4790
2019-11-25;2019-11-25;627;83;4791
2019-11-25;2019-11-25;793;256;4792
2019-11-25;2019-11-25;827;409;4793
2019-11-25;2019-11-26;315;47;4794
2019-11-26;2019-11-26;54;426;4795
2019-11-26;2019-11-26;396;360;4796
2019-11-26;2019-11-26;720;708;4797
2019-11-26;2019-12-01;720;708;4798
2019-11-26;2019-12-02;720;708;4799
2019-11-27;2019-11-27;720;708;4800
2019-11-27;2019-11-27;726;;4801
2019-11-28;2019-11-28;39;380;4802
2019-11-28;2019-11-28;726;;4803
2019-11-28;2019-11-28;792;523;4804
2019-11-28;2019-11-29;720;708;4805
2019-11-28;2019-11-29;827;409;4806
2019-11-29;2019-11-29;39;380;4807
2019-11-29;2019-11-29;720;708;4808
2019-11-29;2019-11-29;726;;4809
2019-11-29;2019-11-29;756;119;4810
2019-11-29;2019-11-30;720;708;4811
2019-11-29;2019-11-30;726;;4812
2019-11-29;2019-11-30;827;409;4813
2019-11-30;2019-11-30;720;708;4814
2019-11-30;2019-11-30;756;119;4815
2019-12-01;2019-12-01;720;708;4816
2019-12-02;2019-12-02;484;204;4817
2019-12-02;2019-12-02;756;119;4818
2019-12-02;2019-12-02;792;523;4819
2019-12-02;2019-12-03;315;47;4820
2019-12-02;2019-12-09;792;523;4821
2019-12-03;2019-12-03;59;263;4822
2019-12-03;2019-12-03;264;73;4823
2019-12-03;2019-12-03;484;204;4824
2019-12-03;2019-12-03;720;708;4825
2019-12-03;2019-12-03;793;256;4826
2019-12-03;2019-12-04;204;50;4827
2019-12-03;2019-12-04;315;47;4828
2019-12-03;2019-12-11;756;119;4829
2019-12-04;2019-12-04;54;426;4830
2019-12-04;2019-12-04;264;73;4831
2019-12-04;2019-12-04;524;543;4832
2019-12-04;2019-12-04;720;708;4833
2019-12-04;2019-12-04;827;409;4834
2019-12-04;2019-12-05;315;47;4835
2019-12-04;2019-12-05;484;204;4836
2019-12-05;2019-12-05;264;73;4837
2019-12-05;2019-12-05;398;742;4838
2019-12-05;2019-12-05;484;204;4839
2019-12-05;2019-12-05;792;523;4840
2019-12-06;2019-12-06;54;426;4841
2019-12-06;2019-12-06;150;439;4842
2019-12-06;2019-12-06;264;73;4843
2019-12-06;2019-12-06;524;543;4844
2019-12-06;2019-12-06;827;409;4845
2019-12-07;2019-12-07;264;73;4846
2019-12-07;2019-12-08;264;73;4847
2019-12-09;2019-12-09;10;693;4848
2019-12-09;2019-12-09;621;534;4849
2019-12-09;2019-12-09;793;256;4850
2019-12-09;2019-12-18;153;679;4851
2019-12-10;2019-12-10;10;693;4852
2019-12-10;2019-12-10;398;742;4853
2019-12-10;2019-12-10;792;523;4854
2019-12-10;2019-12-11;792;523;4855
2019-12-10;2019-12-11;812;186;4856
2019-12-11;2019-12-11;59;263;4857
2019-12-11;2019-12-11;793;256;4858
2019-12-11;2019-12-11;812;186;4859
2019-12-11;2019-12-12;10;693;4860
2019-12-11;2019-12-12;315;47;4861
2019-12-11;2019-12-12;756;119;4862
2019-12-12;2019-12-12;150;439;4863
2019-12-12;2019-12-12;398;742;4864
2019-12-12;2019-12-12;726;;4865
2019-12-12;2019-12-13;812;186;4866
2019-12-13;2019-12-13;54;426;4867
2019-12-13;2019-12-13;59;263;4868
2019-12-13;2019-12-13;812;186;4869
2019-12-13;2019-12-14;812;186;4870
2019-12-13;2019-12-14;818;200;4871
2019-12-13;2019-12-15;667;20;4872
2019-12-13;2019-12-16;54;426;4873
2019-12-14;2019-12-15;667;20;4874
2019-12-16;2019-12-16;54;426;4875
2019-12-16;2019-12-16;59;263;4876
2019-12-16;2019-12-16;150;439;4877
2019-12-16;2019-12-16;630;549;4878
2019-12-16;2019-12-17;812;186;4879
2019-12-16;2019-12-18;756;119;4880
2019-12-17;2019-12-17;332;601;4881
2019-12-17;2019-12-17;596;487;4882
2019-12-17;2019-12-18;100;169;4883
2019-12-17;2019-12-18;150;439;4884
2019-12-17;2019-12-18;756;119;4885
2019-12-18;2019-12-19;667;20;4886
2019-12-18;2019-12-19;812;186;4887
2019-12-18;2019-12-20;756;119;4888
2019-12-19;2019-12-19;54;426;4889
2019-12-19;2019-12-20;812;186;4890
2019-12-19;2019-12-21;818;200;4891
2019-12-20;2019-12-20;812;186;4892
2019-12-20;2019-12-21;812;186;4893
2019-12-21;2019-12-21;812;186;4894
2019-12-23;2019-12-24;812;186;4895
2020-01-02;2020-01-02;398;742;4896
2020-01-02;2020-01-02;812;186;4897
2020-01-02;2020-01-02;817;211;4898
2020-01-02;2020-01-03;153;679;4899
2020-01-02;2020-01-03;642;225;4900
2020-01-02;2020-01-06;817;211;4901
2020-01-03;2020-01-06;812;186;4902
2020-01-04;2020-01-04;724;562;4903
2020-01-04;2020-01-05;724;562;4904
2020-01-06;2020-01-06;153;679;4905
2020-01-06;2020-01-06;817;211;4906
2020-01-07;2020-01-07;242;313;4907
2020-01-07;2020-01-08;634;261;4908
2020-01-07;2020-01-08;812;186;4909
2020-01-08;2020-01-08;724;562;4910
2020-01-08;2020-01-09;59;263;4911
2020-01-08;2020-01-09;812;186;4912
2020-01-10;2020-01-11;812;186;4913
2020-01-13;2020-01-13;24;389;4914
2020-01-13;2020-01-14;296;518;4915
2020-01-13;2020-01-14;634;261;4916
2020-01-14;2020-01-15;24;389;4917
2020-01-14;2020-01-15;812;186;4918
2020-01-15;2020-01-15;54;426;4919
2020-01-15;2020-01-15;59;263;4920
2020-01-15;2020-01-16;54;426;4921
2020-01-16;2020-01-16;24;389;4922
2020-01-16;2020-01-16;59;263;4923
2020-01-17;2020-01-17;204;50;4924
2020-01-17;2020-01-19;54;426;4925
2020-01-27;2020-01-27;204;50;4926
2020-01-27;2020-01-31;320;62;4927
2020-01-28;2020-01-28;642;225;4928
2020-01-29;2020-01-29;642;225;4929
2020-01-30;2020-01-30;642;225;4930
2020-01-31;2020-01-31;204;50;4931
2020-01-31;2020-01-31;242;313;4932
2020-01-31;2020-01-31;320;62;4933
2020-01-31;2020-01-31;642;225;4934
2020-02-01;2020-02-01;642;225;4935
2020-02-03;2020-02-03;659;403;4936
2020-02-04;2020-02-04;642;225;4937
2020-02-04;2020-02-06;320;62;4938
2020-02-05;2020-02-05;204;50;4939
2020-02-05;2020-02-05;242;313;4940
2020-02-05;2020-02-05;320;62;4941
2020-02-05;2020-02-05;642;225;4942
2020-02-06;2020-02-06;204;50;4943
2020-02-07;2020-02-07;204;50;4944
2020-02-07;2020-02-07;320;62;4945
2020-02-07;2020-02-07;642;225;4946
2020-02-07;2020-02-07;708;212;4947
2020-02-08;2020-02-08;204;50;4948
2020-02-08;2020-02-08;708;212;4949
2020-02-10;2020-02-10;204;50;4950
2020-02-10;2020-02-10;224;623;4951
2020-02-10;2020-02-10;242;313;4952
2020-02-10;2020-02-10;642;225;4953
2020-02-10;2020-02-11;320;62;4954
2020-02-10;2020-02-12;794;435;4955
2020-02-11;2020-02-11;320;62;4956
2020-02-11;2020-02-11;642;225;4957
2020-02-11;2020-02-12;224;623;4958
2020-02-14;2020-02-14;641;651;4959
