date_de_debut;date_de_fin;fk_oeuvre;realisateur_ice;id_periode
2019-09-27;2019-09-27;709;suzanne lindon;4537
2019-09-27;2019-09-28;56;laurent cantet;4538
2019-09-28;2019-09-28;838;vladimir de fontenay marie monge;4539
2019-09-28;2019-09-30;709;suzanne lindon;4540
2019-09-29;2019-09-29;767;michael schur;4541
2019-09-30;2019-09-30;724;olivier dahan;4542
2019-09-30;2019-09-30;767;michael schur;4543
2019-09-30;2019-10-01;59;elsa bennett hippolyte dard frederic berthe;4544
2019-09-30;2019-10-01;724;olivier dahan;4545
2019-09-30;2019-10-01;764;damien chazelle houda benyamina laila marrakchi alan poul;4546
2019-09-30;2019-10-02;764;damien chazelle houda benyamina laila marrakchi alan poul;4547
2019-10-01;2019-10-01;10;tarek boudali;4548
2019-10-01;2019-10-01;724;olivier dahan;4549
2019-10-01;2019-10-01;838;vladimir de fontenay marie monge;4550
2019-10-01;2019-10-02;56;laurent cantet;4551
2019-10-01;2019-10-04;163;stephanie pilonca;4552
2019-10-02;2019-10-02;10;tarek boudali;4553
2019-10-02;2019-10-02;192;david lanzmann;4554
2019-10-02;2019-10-02;279;andre erkau;4555
2019-10-02;2019-10-02;838;vladimir de fontenay marie monge;4556
2019-10-02;2019-10-03;279;andre erkau;4557
2019-10-03;2019-10-03;56;laurent cantet;4558
2019-10-03;2019-10-03;192;david lanzmann;4559
2019-10-03;2019-10-03;279;andre erkau;4560
2019-10-03;2019-10-03;838;vladimir de fontenay marie monge;4561
2019-10-03;2019-10-04;59;elsa bennett hippolyte dard frederic berthe;4562
2019-10-03;2019-10-04;279;andre erkau;4563
2019-10-03;2019-10-04;764;damien chazelle houda benyamina laila marrakchi alan poul;4564
2019-10-03;2019-10-05;59;elsa bennett hippolyte dard frederic berthe;4565
2019-10-05;2019-10-05;713;thomas bourguignon;4566
2019-10-05;2019-10-05;838;vladimir de fontenay marie monge;4567
2019-10-07;2019-10-07;222;darren star;4568
2019-10-07;2019-10-07;229;frederic jardin;4569
2019-10-07;2019-10-07;724;olivier dahan;4570
2019-10-07;2019-10-08;192;david lanzmann;4571
2019-10-07;2019-10-08;713;thomas bourguignon;4572
2019-10-07;2019-10-09;229;frederic jardin;4573
2019-10-08;2019-10-08;56;laurent cantet;4574
2019-10-08;2019-10-08;151;quentin reynaud;4575
2019-10-08;2019-10-08;222;darren star;4576
2019-10-08;2019-10-09;151;quentin reynaud;4577
2019-10-08;2019-10-09;222;darren star;4578
2019-10-08;2019-10-10;10;tarek boudali;4579
2019-10-08;2019-10-10;222;darren star;4580
2019-10-08;2019-10-10;838;vladimir de fontenay marie monge;4581
2019-10-09;2019-10-09;222;darren star;4582
2019-10-09;2019-10-09;229;frederic jardin;4583
2019-10-09;2019-10-09;713;thomas bourguignon;4584
2019-10-09;2019-10-10;10;tarek boudali;4585
2019-10-09;2019-10-10;56;laurent cantet;4586
2019-10-09;2019-10-10;222;darren star;4587
2019-10-09;2019-10-10;229;frederic jardin;4588
2019-10-09;2019-10-10;713;thomas bourguignon;4589
2019-10-10;2019-10-10;10;tarek boudali;4590
2019-10-10;2019-10-10;229;frederic jardin;4591
2019-10-10;2019-10-10;487;bruno podalydes;4592
2019-10-10;2019-10-10;724;olivier dahan;4593
2019-10-10;2019-10-11;192;david lanzmann;4594
2019-10-10;2019-10-11;218;martin bourboulon;4595
2019-10-10;2019-10-11;713;thomas bourguignon;4596
2019-10-10;2019-10-11;724;olivier dahan;4597
2019-10-10;2019-10-11;838;vladimir de fontenay marie monge;4598
2019-10-10;2019-10-12;218;martin bourboulon;4599
2019-10-10;2019-10-12;838;vladimir de fontenay marie monge;4600
2019-10-11;2019-10-11;229;frederic jardin;4601
2019-10-11;2019-10-11;487;bruno podalydes;4602
2019-10-11;2019-10-12;764;damien chazelle houda benyamina laila marrakchi alan poul;4603
2019-10-12;2019-10-12;222;darren star;4604
2019-10-12;2019-10-12;726;;4605
2019-10-14;2019-10-14;222;darren star;4606
2019-10-14;2019-10-14;827;leila bouzid;4607
2019-10-14;2019-10-14;838;vladimir de fontenay marie monge;4608
2019-10-14;2019-10-15;185;anna cazanave cambet;4609
2019-10-14;2019-10-15;222;darren star;4610
2019-10-14;2019-10-15;827;leila bouzid;4611
2019-10-14;2019-10-17;833;mathias malzieu;4612
2019-10-15;2019-10-15;10;tarek boudali;4613
2019-10-15;2019-10-15;59;elsa bennett hippolyte dard frederic berthe;4614
2019-10-15;2019-10-15;222;darren star;4615
2019-10-15;2019-10-15;827;leila bouzid;4616
2019-10-15;2019-10-16;153;stephane malhuret;4617
2019-10-15;2019-10-16;185;anna cazanave cambet;4618
2019-10-15;2019-10-16;827;leila bouzid;4619
2019-10-15;2019-10-16;833;mathias malzieu;4620
2019-10-15;2019-10-17;726;;4621
2019-10-16;2019-10-16;10;tarek boudali;4622
2019-10-16;2019-10-16;39;jean christophe delpias;4623
2019-10-16;2019-10-16;726;;4624
2019-10-16;2019-10-16;827;leila bouzid;4625
2019-10-16;2019-10-16;833;mathias malzieu;4626
2019-10-16;2019-10-17;185;anna cazanave cambet;4627
2019-10-16;2019-10-17;726;;4628
2019-10-16;2019-10-17;827;leila bouzid;4629
2019-10-16;2019-10-17;833;mathias malzieu;4630
2019-10-17;2019-10-17;59;elsa bennett hippolyte dard frederic berthe;4631
2019-10-17;2019-10-17;185;anna cazanave cambet;4632
2019-10-17;2019-10-17;222;darren star;4633
2019-10-17;2019-10-17;421;giovanni aloi;4634
2019-10-17;2019-10-17;726;;4635
2019-10-17;2019-10-18;185;anna cazanave cambet;4636
2019-10-17;2019-10-18;222;darren star;4637
2019-10-17;2019-10-18;726;;4638
2019-10-17;2019-10-18;827;leila bouzid;4639
2019-10-17;2019-10-18;833;mathias malzieu;4640
2019-10-18;2019-10-18;39;jean christophe delpias;4641
2019-10-18;2019-10-18;222;darren star;4642
2019-10-18;2019-10-18;270;nicolas maury;4643
2019-10-18;2019-10-18;726;;4644
2019-10-18;2019-10-19;185;anna cazanave cambet;4645
2019-10-18;2019-10-19;222;darren star;4646
2019-10-18;2019-10-19;827;leila bouzid;4647
2019-10-18;2019-10-19;833;mathias malzieu;4648
2019-10-19;2019-10-19;726;;4649
2019-10-21;2019-10-22;833;mathias malzieu;4650
2019-10-21;2019-10-23;192;david lanzmann;4651
2019-10-22;2019-10-22;795;lise akoka et romane gueret;4652
2019-10-22;2019-10-23;610;octave raspail et nicolas herdt;4653
2019-10-22;2019-10-23;833;mathias malzieu;4654
2019-10-22;2019-10-24;833;mathias malzieu;4655
2019-10-23;2019-10-23;795;lise akoka et romane gueret;4656
2019-10-23;2019-10-24;473;thierry de peretti;4657
2019-10-24;2019-10-24;39;jean christophe delpias;4658
2019-10-24;2019-10-24;438;laurent tirard;4659
2019-10-24;2019-10-24;795;lise akoka et romane gueret;4660
2019-10-24;2019-10-24;833;mathias malzieu;4661
2019-10-24;2019-10-25;690;raphael marriq;4662
2019-10-25;2019-10-25;10;tarek boudali;4663
2019-10-25;2019-10-25;270;nicolas maury;4664
2019-10-25;2019-10-25;690;raphael marriq;4665
2019-10-25;2019-10-27;473;thierry de peretti;4666
2019-10-26;2019-10-26;690;raphael marriq;4667
2019-10-26;2019-10-26;795;lise akoka et romane gueret;4668
2019-10-27;2019-10-27;690;raphael marriq;4669
2019-10-28;2019-10-28;46;n a;4670
2019-10-28;2019-10-28;229;frederic jardin;4671
2019-10-28;2019-10-28;414;antonin peretjatko;4672
2019-10-28;2019-10-28;487;bruno podalydes;4673
2019-10-28;2019-10-29;192;david lanzmann;4674
2019-10-28;2019-10-29;610;octave raspail et nicolas herdt;4675
2019-10-29;2019-10-29;414;antonin peretjatko;4676
2019-10-29;2019-10-29;473;thierry de peretti;4677
2019-10-29;2019-10-29;627;bruno dumont;4678
2019-10-29;2019-10-30;270;nicolas maury;4679
2019-10-30;2019-10-30;222;darren star;4680
2019-10-30;2019-10-30;378;sylvie ohayon;4681
2019-10-30;2019-10-30;484;emmanuel mouret;4682
2019-10-30;2019-10-30;627;bruno dumont;4683
2019-10-30;2019-10-31;204;antoine garceau marc fitoussi;4684
2019-10-30;2019-10-31;270;nicolas maury;4685
2019-10-30;2019-10-31;473;thierry de peretti;4686
2019-10-30;2019-11-01;487;bruno podalydes;4687
2019-10-31;2019-10-31;184;francois velle;4688
2019-10-31;2019-10-31;270;nicolas maury;4689
2019-10-31;2019-10-31;414;antonin peretjatko;4690
2019-10-31;2019-10-31;484;emmanuel mouret;4691
2019-10-31;2019-10-31;627;bruno dumont;4692
2019-10-31;2019-11-01;270;nicolas maury;4693
2019-10-31;2019-11-02;487;bruno podalydes;4694
2019-11-01;2019-11-01;204;antoine garceau marc fitoussi;4695
2019-11-01;2019-11-01;487;bruno podalydes;4696
2019-11-01;2019-11-03;487;bruno podalydes;4697
2019-11-03;2019-11-03;627;bruno dumont;4698
2019-11-04;2019-11-04;473;thierry de peretti;4699
2019-11-04;2019-11-04;627;bruno dumont;4700
2019-11-04;2019-11-05;10;tarek boudali;4701
2019-11-04;2019-11-05;192;david lanzmann;4702
2019-11-04;2019-11-05;438;laurent tirard;4703
2019-11-04;2019-11-05;484;emmanuel mouret;4704
2019-11-04;2019-11-07;450;vincent garenq;4705
2019-11-05;2019-11-05;170;jeremy minui;4706
2019-11-05;2019-11-05;192;david lanzmann;4707
2019-11-05;2019-11-05;222;darren star;4708
2019-11-05;2019-11-05;484;emmanuel mouret;4709
2019-11-05;2019-11-05;627;bruno dumont;4710
2019-11-05;2019-11-06;192;david lanzmann;4711
2019-11-05;2019-11-06;204;antoine garceau marc fitoussi;4712
2019-11-05;2019-11-06;484;emmanuel mouret;4713
2019-11-05;2019-11-07;192;david lanzmann;4714
2019-11-05;2019-11-08;726;;4715
2019-11-06;2019-11-06;192;david lanzmann;4716
2019-11-06;2019-11-06;204;antoine garceau marc fitoussi;4717
2019-11-06;2019-11-06;473;thierry de peretti;4718
2019-11-06;2019-11-06;627;bruno dumont;4719
2019-11-07;2019-11-07;204;antoine garceau marc fitoussi;4720
2019-11-07;2019-11-07;222;darren star;4721
2019-11-07;2019-11-07;473;thierry de peretti;4722
2019-11-07;2019-11-07;484;emmanuel mouret;4723
2019-11-07;2019-11-08;726;;4724
2019-11-07;2019-11-09;222;darren star;4725
2019-11-07;2019-11-09;473;thierry de peretti;4726
2019-11-08;2019-11-08;33;trivikram srinivas;4727
2019-11-08;2019-11-08;484;emmanuel mouret;4728
2019-11-08;2019-11-09;222;darren star;4729
2019-11-09;2019-11-10;33;trivikram srinivas;4730
2019-11-10;2019-11-10;33;trivikram srinivas;4731
2019-11-11;2019-11-11;204;antoine garceau marc fitoussi;4732
2019-11-11;2019-11-11;726;;4733
2019-11-11;2019-11-12;204;antoine garceau marc fitoussi;4734
2019-11-11;2019-11-13;726;;4735
2019-11-12;2019-11-12;204;antoine garceau marc fitoussi;4736
2019-11-12;2019-11-12;319;christian schwochow;4737
2019-11-12;2019-11-12;578;jim bagdonas;4738
2019-11-12;2019-11-12;627;bruno dumont;4739
2019-11-12;2019-11-15;756;christopher thompson;4740
2019-11-13;2019-11-13;39;julien zidi;4741
2019-11-13;2019-11-13;115;gabrielle floquet;4742
2019-11-13;2019-11-13;153;stephane malhuret;4743
2019-11-13;2019-11-13;222;darren star;4744
2019-11-13;2019-11-13;578;jim bagdonas;4745
2019-11-13;2019-11-13;726;;4746
2019-11-13;2019-11-13;792;nadege loiseau;4747
2019-11-13;2019-11-15;204;antoine garceau marc fitoussi;4748
2019-11-13;2019-11-16;10;tarek boudali;4749
2019-11-14;2019-11-14;578;jim bagdonas;4750
2019-11-15;2019-11-15;579;jim bagdonas;4751
2019-11-16;2019-11-16;39;julien zidi;4752
2019-11-16;2019-11-16;578;jim bagdonas;4753
2019-11-16;2019-11-17;39;julien zidi;4754
2019-11-17;2019-11-19;9;alex de la iglesia;4755
2019-11-18;2019-11-18;54;louis leterrier;4756
2019-11-18;2019-11-18;204;antoine garceau marc fitoussi;4757
2019-11-18;2019-11-18;792;nadege loiseau;4758
2019-11-18;2019-11-19;54;louis leterrier;4759
2019-11-18;2019-11-19;204;antoine garceau marc fitoussi;4760
2019-11-18;2019-11-19;756;christopher thompson;4761
2019-11-18;2019-11-21;10;tarek boudali;4762
2019-11-18;2019-11-21;39;julien zidi;4763
2019-11-19;2019-11-19;39;julien zidi;4764
2019-11-19;2019-11-19;59;frederic berthe;4765
2019-11-19;2019-11-19;378;sylvie ohayon;4766
2019-11-19;2019-11-19;487;bruno podalydes;4767
2019-11-19;2019-11-19;730;anne de clercq;4768
2019-11-19;2019-11-19;793;frankie wallach;4769
2019-11-19;2019-11-20;204;antoine garceau marc fitoussi;4770
2019-11-19;2019-11-22;756;christopher thompson;4771
2019-11-20;2019-11-20;54;louis leterrier;4772
2019-11-20;2019-11-20;361;dan mazer;4773
2019-11-20;2019-11-20;730;anne de clercq;4774
2019-11-20;2019-11-20;792;nadege loiseau;4775
2019-11-20;2019-11-20;793;frankie wallach;4776
2019-11-20;2019-11-21;726;;4777
2019-11-20;2019-11-23;10;tarek boudali;4778
2019-11-21;2019-11-21;39;julien zidi;4779
2019-11-21;2019-11-21;726;;4780
2019-11-21;2019-11-21;792;nadege loiseau;4781
2019-11-21;2019-11-21;793;frankie wallach;4782
2019-11-21;2019-11-22;153;stephane malhuret;4783
2019-11-21;2019-11-22;726;;4784
2019-11-22;2019-11-22;204;antoine garceau marc fitoussi;4785
2019-11-22;2019-11-23;39;julien zidi;4786
2019-11-22;2019-11-23;726;;4787
2019-11-24;2019-11-24;690;raphael marriq;4788
2019-11-25;2019-11-25;39;julien zidi;4789
2019-11-25;2019-11-25;153;stephane malhuret;4790
2019-11-25;2019-11-25;627;bruno dumont;4791
2019-11-25;2019-11-25;793;frankie wallach;4792
2019-11-25;2019-11-25;827;leila bouzid;4793
2019-11-25;2019-11-26;315;antoine de maximy;4794
2019-11-26;2019-11-26;54;louis leterrier;4795
2019-11-26;2019-11-26;396;jonathan cohen jeremie galan;4796
2019-11-26;2019-11-26;720;tien jen huang;4797
2019-11-26;2019-12-01;720;tien jen huang;4798
2019-11-26;2019-12-02;720;tien jen huang;4799
2019-11-27;2019-11-27;720;tien jen huang;4800
2019-11-27;2019-11-27;726;;4801
2019-11-28;2019-11-28;39;julien zidi;4802
2019-11-28;2019-11-28;726;;4803
2019-11-28;2019-11-28;792;nadege loiseau;4804
2019-11-28;2019-11-29;720;tien jen huang;4805
2019-11-28;2019-11-29;827;leila bouzid;4806
2019-11-29;2019-11-29;39;julien zidi;4807
2019-11-29;2019-11-29;720;tien jen huang;4808
2019-11-29;2019-11-29;726;;4809
2019-11-29;2019-11-29;756;christopher thompson;4810
2019-11-29;2019-11-30;720;tien jen huang;4811
2019-11-29;2019-11-30;726;;4812
2019-11-29;2019-11-30;827;leila bouzid;4813
2019-11-30;2019-11-30;720;tien jen huang;4814
2019-11-30;2019-11-30;756;christopher thompson;4815
2019-12-01;2019-12-01;720;tien jen huang;4816
2019-12-02;2019-12-02;484;emmanuel mouret;4817
2019-12-02;2019-12-02;756;christopher thompson;4818
2019-12-02;2019-12-02;792;nadege loiseau;4819
2019-12-02;2019-12-03;315;antoine de maximy;4820
2019-12-02;2019-12-09;792;nadege loiseau;4821
2019-12-03;2019-12-03;59;frederic berthe;4822
2019-12-03;2019-12-03;264;azazel jacobs;4823
2019-12-03;2019-12-03;484;emmanuel mouret;4824
2019-12-03;2019-12-03;720;tien jen huang;4825
2019-12-03;2019-12-03;793;frankie wallach;4826
2019-12-03;2019-12-04;204;antoine garceau marc fitoussi;4827
2019-12-03;2019-12-04;315;antoine de maximy;4828
2019-12-03;2019-12-11;756;christopher thompson;4829
2019-12-04;2019-12-04;54;louis leterrier;4830
2019-12-04;2019-12-04;264;azazel jacobs;4831
2019-12-04;2019-12-04;524;nicole garcia;4832
2019-12-04;2019-12-04;720;tien jen huang;4833
2019-12-04;2019-12-04;827;leila bouzid;4834
2019-12-04;2019-12-05;315;antoine de maximy;4835
2019-12-04;2019-12-05;484;emmanuel mouret;4836
2019-12-05;2019-12-05;264;azazel jacobs;4837
2019-12-05;2019-12-05;398;xavier durringer;4838
2019-12-05;2019-12-05;484;emmanuel mouret;4839
2019-12-05;2019-12-05;792;nadege loiseau;4840
2019-12-06;2019-12-06;54;louis leterrier;4841
2019-12-06;2019-12-06;150;madame kamir ainouz;4842
2019-12-06;2019-12-06;264;azazel jacobs;4843
2019-12-06;2019-12-06;524;nicole garcia;4844
2019-12-06;2019-12-06;827;leila bouzid;4845
2019-12-07;2019-12-07;264;azazel jacobs;4846
2019-12-07;2019-12-08;264;azazel jacobs;4847
2019-12-09;2019-12-09;10;tarek boudali;4848
2019-12-09;2019-12-09;621;nicolas bedos;4849
2019-12-09;2019-12-09;793;frankie wallach;4850
2019-12-09;2019-12-18;153;stephane malhuret;4851
2019-12-10;2019-12-10;10;tarek boudali;4852
2019-12-10;2019-12-10;398;xavier durringer;4853
2019-12-10;2019-12-10;792;nadege loiseau;4854
2019-12-10;2019-12-11;792;nadege loiseau;4855
2019-12-10;2019-12-11;812;elie wajeman;4856
2019-12-11;2019-12-11;59;frederic berthe;4857
2019-12-11;2019-12-11;793;frankie wallach;4858
2019-12-11;2019-12-11;812;elie wajeman;4859
2019-12-11;2019-12-12;10;tarek boudali;4860
2019-12-11;2019-12-12;315;antoine de maximy;4861
2019-12-11;2019-12-12;756;christopher thompson;4862
2019-12-12;2019-12-12;150;madame kamir ainouz;4863
2019-12-12;2019-12-12;398;xavier durringer;4864
2019-12-12;2019-12-12;726;;4865
2019-12-12;2019-12-13;812;elie wajeman;4866
2019-12-13;2019-12-13;54;louis leterrier;4867
2019-12-13;2019-12-13;59;frederic berthe;4868
2019-12-13;2019-12-13;812;elie wajeman;4869
2019-12-13;2019-12-14;812;elie wajeman;4870
2019-12-13;2019-12-14;818;emmanuel courcol;4871
2019-12-13;2019-12-15;667;alexandre laurent;4872
2019-12-13;2019-12-16;54;louis leterrier;4873
2019-12-14;2019-12-15;667;alexandre laurent;4874
2019-12-16;2019-12-16;54;louis leterrier;4875
2019-12-16;2019-12-16;59;frederic berthe;4876
2019-12-16;2019-12-16;150;madame kamir ainouz;4877
2019-12-16;2019-12-16;630;noemie saglio;4878
2019-12-16;2019-12-17;812;elie wajeman;4879
2019-12-16;2019-12-18;756;christopher thompson;4880
2019-12-17;2019-12-17;332;philippe proteau;4881
2019-12-17;2019-12-17;596;matthieu longatte;4882
2019-12-17;2019-12-18;100;dime davis;4883
2019-12-17;2019-12-18;150;madame kamir ainouz;4884
2019-12-17;2019-12-18;756;christopher thompson;4885
2019-12-18;2019-12-19;667;alexandre laurent;4886
2019-12-18;2019-12-19;812;elie wajeman;4887
2019-12-18;2019-12-20;756;christopher thompson;4888
2019-12-19;2019-12-19;54;louis leterrier;4889
2019-12-19;2019-12-20;812;elie wajeman;4890
2019-12-19;2019-12-21;818;emmanuel courcol;4891
2019-12-20;2019-12-20;812;elie wajeman;4892
2019-12-20;2019-12-21;812;elie wajeman;4893
2019-12-21;2019-12-21;812;elie wajeman;4894
2019-12-23;2019-12-24;812;elie wajeman;4895
2020-01-02;2020-01-02;398;xavier durringer;4896
2020-01-02;2020-01-02;812;elie wajeman;4897
2020-01-02;2020-01-02;817;eric lavaine;4898
2020-01-02;2020-01-03;153;stephane malhuret;4899
2020-01-02;2020-01-03;642;eve deboise;4900
2020-01-02;2020-01-06;817;eric lavaine;4901
2020-01-03;2020-01-06;812;elie wajeman;4902
2020-01-04;2020-01-04;724;olivier dahan;4903
2020-01-04;2020-01-05;724;olivier dahan;4904
2020-01-06;2020-01-06;153;stephane malhuret;4905
2020-01-06;2020-01-06;817;eric lavaine;4906
2020-01-07;2020-01-07;242;igor gotesman;4907
2020-01-07;2020-01-08;634;frederic balekdjian;4908
2020-01-07;2020-01-08;812;elie wajeman;4909
2020-01-08;2020-01-08;724;olivier dahan;4910
2020-01-08;2020-01-09;59;frederic berthe;4911
2020-01-08;2020-01-09;812;elie wajeman;4912
2020-01-10;2020-01-11;812;elie wajeman;4913
2020-01-13;2020-01-13;24;kike maillo;4914
2020-01-13;2020-01-14;296;muriel robin;4915
2020-01-13;2020-01-14;634;frederic balekdjian;4916
2020-01-14;2020-01-15;24;kike maillo;4917
2020-01-14;2020-01-15;812;elie wajeman;4918
2020-01-15;2020-01-15;54;louis leterrier;4919
2020-01-15;2020-01-15;59;frederic berthe;4920
2020-01-15;2020-01-16;54;louis leterrier;4921
2020-01-16;2020-01-16;24;kike maillo;4922
2020-01-16;2020-01-16;59;frederic berthe;4923
2020-01-17;2020-01-17;204;antoine garceau marc fitoussi;4924
2020-01-17;2020-01-19;54;louis leterrier;4925
2020-01-27;2020-01-27;204;antoine garceau marc fitoussi;4926
2020-01-27;2020-01-31;320;arnaud selignac ;4927
2020-01-28;2020-01-28;642;eve deboise;4928
2020-01-29;2020-01-29;642;eve deboise;4929
2020-01-30;2020-01-30;642;eve deboise;4930
2020-01-31;2020-01-31;204;antoine garceau marc fitoussi;4931
2020-01-31;2020-01-31;242;igor gotesman;4932
2020-01-31;2020-01-31;320;arnaud selignac ;4933
2020-01-31;2020-01-31;642;eve deboise;4934
2020-02-01;2020-02-01;642;eve deboise;4935
2020-02-03;2020-02-03;659;laurent tuel;4936
2020-02-04;2020-02-04;642;eve deboise;4937
2020-02-04;2020-02-06;320;arnaud selignac ;4938
2020-02-05;2020-02-05;204;antoine garceau marc fitoussi;4939
2020-02-05;2020-02-05;242;igor gotesman;4940
2020-02-05;2020-02-05;320;arnaud selignac ;4941
2020-02-05;2020-02-05;642;eve deboise;4942
2020-02-06;2020-02-06;204;antoine garceau marc fitoussi;4943
2020-02-07;2020-02-07;204;antoine garceau marc fitoussi;4944
2020-02-07;2020-02-07;320;arnaud selignac ;4945
2020-02-07;2020-02-07;642;eve deboise;4946
2020-02-07;2020-02-07;708;eric le roux;4947
2020-02-08;2020-02-08;204;antoine garceau marc fitoussi;4948
2020-02-08;2020-02-08;708;eric le roux;4949
2020-02-10;2020-02-10;204;antoine garceau marc fitoussi;4950
2020-02-10;2020-02-10;224;regis roinsard;4951
2020-02-10;2020-02-10;242;igor gotesman;4952
2020-02-10;2020-02-10;642;eve deboise;4953
2020-02-10;2020-02-11;320;arnaud selignac ;4954
2020-02-10;2020-02-12;794;ludovic hudson;4955
2020-02-11;2020-02-11;320;arnaud selignac ;4956
2020-02-11;2020-02-11;642;eve deboise;4957
2020-02-11;2020-02-12;224;regis roinsard;4958
2020-02-14;2020-02-14;641;santiago mitre;4959
2020-02-17;2020-02-17;794;ludovic hudson;4960
2020-02-20;2020-02-20;320;arnaud selignac ;4961
2020-02-21;2020-02-22;634;frederic balekdjian fabien nury;4962
2020-02-23;2020-02-24;242;igor gotesman;4963
2020-02-24;2020-02-24;54;marcela said;4964
2020-02-24;2020-02-24;320;arnaud selignac ;4965
2020-02-24;2020-02-25;83;anne depetrini;4966
2020-02-24;2020-02-25;565;thomas gilou;4967
2020-02-24;2020-02-26;634;frederic balekdjian fabien nury;4968
2020-02-24;2020-03-06;32;fred cavaye;4969
2020-02-25;2020-02-26;634;frederic balekdjian fabien nury;4970
2020-02-26;2020-02-26;54;marcela said;4971
2020-02-26;2020-02-26;83;anne depetrini;4972
2020-02-26;2020-02-26;231;christophe barratier;4973
2020-02-26;2020-02-26;386;louis garrel;4974
2020-02-26;2020-02-26;612;pascal elbe;4975
2020-02-27;2020-02-27;386;louis garrel;4976
2020-02-27;2020-02-27;565;thomas gilou;4977
2020-02-28;2020-02-28;83;anne depetrini;4978
2020-02-28;2020-02-28;204;antoine garceau marc fitoussi;4979
2020-02-28;2020-02-28;565;thomas gilou;4980
2020-02-28;2020-02-29;83;anne depetrini;4981
2020-02-28;2020-03-01;665;matthieu mares savelli;4982
2020-03-02;2020-03-02;665;matthieu mares savelli;4983
2020-03-02;2020-03-03;83;anne depetrini;4984
2020-03-03;2020-03-03;54;marcella said;4985
2020-03-03;2020-03-03;288;marie noelle sehr;4986
2020-03-03;2020-03-04;83;anne depetrini;4987
2020-03-03;2020-03-04;227;olivier nakache eric toledano pierre salvadori mathieu vadepied nicolas parisier;4988
2020-03-04;2020-03-04;83;anne depetrini;4989
2020-03-04;2020-03-04;288;marie noelle sehr;4990
2020-03-04;2020-03-04;332;stephan kopecky;4991
2020-03-04;2020-03-04;665;matthieu mares savelli;4992
2020-03-04;2020-03-05;54;marcella said;4993
2020-03-04;2020-03-05;83;anne depetrini;4994
2020-03-04;2020-03-05;386;louis garrel;4995
2020-03-05;2020-03-05;168;chris briant;4996
2020-03-05;2020-03-05;612;pascal elbe;4997
2020-03-05;2020-03-06;612;pascal elbe;4998
2020-03-05;2020-03-06;794;ludovic hudson;4999
2020-03-06;2020-03-07;83;anne depetrini;5000
2020-03-07;2020-03-09;227;olivier nakache eric toledano pierre salvadori mathieu vadepied nicolas parisier;5001
2020-03-09;2020-03-09;32;fred cavaye;5002
2020-03-09;2020-03-09;83;anne depetrini;5003
2020-03-09;2020-03-10;83;anne depetrini;5004
2020-03-09;2020-03-10;224;regis roinsard;5005
2020-03-10;2020-03-10;32;fred cavaye;5006
2020-03-10;2020-03-10;54;marcella said;5007
2020-03-10;2020-03-11;54;marcella said;5008
2020-03-11;2020-03-12;32;fred cavaye;5009
2020-03-11;2020-03-12;54;marcela said;5010
2020-03-12;2020-03-12;54;marcela said;5011
2020-03-12;2020-03-12;320;arnaud selignac ;5012
2020-03-12;2020-03-13;32;fred cavaye;5013
2020-03-12;2020-03-13;231;christophe barratier;5014
2020-03-13;2020-03-13;32;fred cavaye;5015
2020-03-13;2020-03-13;54;marcella said;5016
2020-03-13;2020-03-13;159;gabriel julien laferriere;5017
2020-03-13;2020-03-13;224;regis roinsard;5018
2020-03-13;2020-03-13;231;christophe barratier;5019
2020-03-14;2020-03-14;32;fred cavaye;5020
2020-03-15;2020-03-15;159;gabriel julien laferriere;5021
2020-03-16;2020-03-16;32;fred cavaye;5022
2020-03-16;2020-03-17;413;axelle ropert;5023
2020-03-17;2020-03-17;32;fred cavaye;5024
2020-03-18;2020-03-18;32;fred cavaye;5025
2020-03-19;2020-03-19;32;fred cavaye;5026
2020-03-20;2020-03-20;32;fred cavaye;5027
2020-05-19;2020-05-19;242;igor gotesman;5028
2020-05-19;2020-05-20;242;igor gotesman;5029
2020-05-20;2020-05-20;242;igor gotesman;5030
2020-05-21;2020-05-21;184;francois velle;5031
2020-05-21;2020-05-29;32;fred cavaye;5032
2020-05-29;2020-05-29;612;pascal elbe;5033
2020-06-01;2020-06-05;32;fred cavaye;5034
2020-06-09;2020-06-09;32;fred cavaye;5035
2020-06-11;2020-06-11;32;fred cavaye;5036
2020-06-11;2020-06-11;231;christophe barratier;5037
2020-06-12;2020-06-14;32;fred cavaye;5038
2020-06-17;2020-06-17;649;noemie saglio;5039
2020-06-18;2020-06-18;65;jerome cornuau;5040
2020-06-18;2020-06-19;218;martin bourboulon;5041
2020-06-19;2020-06-19;65;jerome cornuau;5042
2020-06-21;2020-06-22;618;manuel laurent anouar el alami;5043
2020-06-22;2020-06-24;159;gabriel julien laferriere;5044
2020-06-22;2020-06-24;231;christophe barratier;5045
2020-06-23;2020-06-23;320;renaud bertrand;5046
2020-06-23;2020-06-24;231;christophe barratier;5047
2020-06-23;2020-06-24;320;renaud bertrand;5048
2020-06-23;2020-06-26;52;laurent rochette;5049
2020-06-23;2020-06-26;320;renaud bertrand;5050
2020-06-24;2020-06-25;612;pascal elbe;5051
2020-06-24;2020-06-26;612;pascal elbe;5052
2020-06-25;2020-06-25;65;jerome cornuau;5053
2020-06-25;2020-06-25;612;pascal elbe;5054
2020-06-25;2020-06-26;612;pascal elbe;5055
2020-06-26;2020-06-26;231;christophe barratier;5056
